8Label,7Text
-1,费曼Feynman 恶心这个博主怒
1,周末一起看爸爸去哪儿是最开心的亲子时光
0,来看看我拍的MV搞笑阿汤哥说防范我上着QQ逛着淘宝摇着微信突然就有人说我——中宝马了先要上税孩子车祸交医药费身份证被冒用说我违法犯罪……记住要点此播放httptcnRZt1lEY通过 美拍 录制
0,本尊在这里哟央视综艺 帮民警小汤上春晚帮捕快小汤上春晚
1,哈哈哈哈哈哈帮民警小汤上春晚
1,goodgoodgood本土的哦
1,上春晚发扬我大汤氏家族看以后再问我居然还有姓汤的doge
-1,最后画风突变把我吓了一跳
-1,画风太美我不敢看
-1,画风太美我不敢看
0,哈哈
0,帮民警小汤上春晚偷笑
0,柠檬Vcsuper 纯纯小turkey 叫我杨大虾 半边的钟 grasssssss 边境 一百块钱就是不给你
1,阿汤哥自制防诈骗视频爱心满满
1,新年新气象有空的欢迎到施家的线下门店看看没空的就在线上将这条微博转转新年心意福袋好礼感谢诸位的支持给力 httptcnRZUA3Fa
1,太开心
1,支持
1,微笑
1,一直支持
1,再次来转发咯亲亲
1,这个好啦 嘿嘿
0,北京地铁提价12月至今的北京地铁客流量趋势12月28日地铁提价是一个节点降到最低的483万余次此后的一周多时间高低峰客流量出现双降
1,数据挖掘真有说服力啊
0,大数据
-1,只要能赚钱给民间资本股东分红就可以了现在一个人一天地铁花费顶过去三个人北京地铁和她娘的主管上级是铁了心的王八吃定老百姓了
0,data visualization  data mining
0,提价还是有效果滴
0,这充分说明我们的收入还不行还会为了你们所谓的一点钱而踌躇
0,那人流去哪儿了
0,转发微博
-1,能不降么你把他提到跟高铁一个价格试试降更多
0,广州的呢
0,降了么上下班高峰点也没觉得啊倒是平峰时期真感觉人少了
-1,并不是好事儿
1,学渣全球统考第一 据武汉晚报中南财经政法大学武汉学院的女生龚欣怡在去年的ACAprinciple of Tax税务原理全球统考中以98分的好成绩获得全球第一名昨日她领取了学校颁发的奖金据悉1年前她的成绩还是全班倒数但她之后发奋努力终成功逆袭 除非我不想赢不然没人能赢我嘻嘻
1,这才是屌好么根本不稀罕和班里的小朋友争要拿就拿全球第一
1,一年后的我doge
0,送给考托福的同学
0,老师阅读班什么时候开课
0,回复流星小语记单词1月26日
1,这真是励志啊
0,心知所想无所不成
0,中国人的能耐就是考试   
0,回复MrDedend 的赞谢谢你的关心
1,妹纸赐予我力量吧
1,妹纸我谢谢你了
-1,又一个别人家的孩子
0,贝贝加油你校友呢
1,挖鼻屎哈哈激奋人心啊共勉爱你
0,当年我要是有微博看到这个消息我肯定不会自暴自弃
1,除非我不想赢不然没人能赢我
1,除非我不想赢 励志正能量good
1,女版崔达布心
0,新浪微博诚聘高级内容产品经理期待对内容产品兴趣产品社区台网活动赛事有兴趣有经验有理想的你一起加入 节后看机会的产品狗快到碗里来·httptcnRZxEyJk 王雅娟 景栋 曹增辉 崔小韩 小浪 巨人w 万娜 我不是蛐蛐 范少宣 堂堂0621 一马青尘
1,嗯哼和我们一起玩出弔炸天PS 本团队节操值已负谢绝三观正拥抱风骚人微博招聘
0,→ →
1,请叫我陈小宝To 你怎么看嘻嘻
1,看JD 这个岗位不错 推荐
0,围观
0,微博招聘 妹子来了帮忙找汉子汉子来了帮忙找妹子实在不行还能帮你内部消化你还等什么doge
0,求产品经理
0,只招弓虽产品经理→→
0,包介绍对象
0,话筒话筒话筒我们需要你
0,东方眼 满文军 在节目中请求有关部门给他再一次重返舞台的机会东方卫视东方眼正在播出 明星吸毒那些事 httptcnRZJQpB4
0,一棒子打死真是还让人活吗谁小时候不尿过床有时候有没有办法这就是游戏规则自能依靠自己加倍努力
-1,不给
0,明星吸毒那些事自称劣迹明星的满文军 希望广电和网友能够给一次机会大家怎么看
0,思考大家怎么看
0,有些错犯过一次也许你就没机会了
0,既然问怎么看当然是坐着看啊难道还爬窗户看
0,广电的封杀于法何据权力的任性而已
-1,早干嘛去了现在迟了
0,个人觉得可以给一次但是不会给第二次了
0,应该和领导一视同仁
0,应该和领导一视同仁
-1,不是给你们机会出演监狱风云了嘛挖鼻屎
-1,是l连续一个年的所有极终处罚这也是我出道十几年来第一次听说见中国人才特别多今天年特别奇葩
-1,你们培养一个官员不容易可以给机会复出我们都没干涉你们的 我们培养一个明星也很难的别干涉我们好吗
-1,不要NWNW
1,24楼影院周郎已去大师归来在十几年后重新开画的功夫号称是中国首部裸眼3D电影虽然目前预判其能否再续票房神话为时尚早但从影院的人头攒动和朋友圈的催泪推送来看周郎依旧傲视群雄星爷依旧喜剧之王httptcnRZjnPPW
1,期末还看了一遍来着
0,转发微博
1,一直很喜欢周星驰的电影不光是无厘头搞笑更多的是笑中带泪的感觉
0,转发微博
0,Go see see木林森宝宝2013
0,在这个看颜的世界地名也很重要今古地名大对比琴川vs常熟海陵vs盐城棠邑vs六合梓州vs三台徽州vs黄山……真可谓好好一个何以笙箫默被翻成了为啥喇叭哑各地人民吐槽见长微博httptcnRZs7hhe
1,偷笑偷笑偷笑鹿城就是鹿城
0,别说什么一个时代有一个时代的特色
1,邯郸就是邯郸偷笑偷笑偷笑
0,临淄都快三千年了也没变过思考思考
1,哈哈之前还有同学说临淄这名字好高大上啊 其实只是因为临着淄河～
1,好美的古名
1,家乡上榜
1,海陵是泰州盐城以前还在海里呢硬要有古称盐渎或者盐阜都行驻马店笑抽哈哈
0,一看到琴川就想到古剑奇谭
0,高校自主招生报名开启 调查高校自主招生开始报名 你怎么看这两天近百所高校发布招生简章今年的自主招生考试要在高考后进行且必须12天之内完成这样的速战速决您怎么看参与互动即有机会赢取自拍神器
-1,其实这些东西早考早完事 有时候这些所谓的捷径不一定真的是捷径就跟当年全家人陪我艺特考老妈带着我到处找老师每节课都在旁边陪着我上课为了让我减肥坚持下去老爸陪我吃了一个月的青菜没吃过一口主食 看白花花的银子花出去我都肉疼排一个舞用了几万 在最后没过一本线这一切都是白费了
-1,高校自主招生报名开启 当年应该好好教你数学那么今日就算你不能参加北大清华自主招生起码不用烦参加北大青鸟自主招生啊 拜拜打脸拜拜打脸拜拜打脸拜拜打脸
0,作为一个高三学生目前先把高考前复习的内容整理好查缺补漏然后再想这个到时候就当旅游了
1,高校自主招生报名开启 好的开始嘛有一种爷爷奶奶辈的赶上社会主义的好时代啦的赶脚
0,2015年柏林电影节金熊奖的同情与失败伊朗导演贾法·帕纳希的出租车获得了第65届柏林电影节的最佳影片奖但他被限制出境无法出席他没有让自己的精神被摧垮没有放弃没有让自己陷入愤怒和烦闷贾法·帕纳希给电影写了一封情书颁奖词如此说 httptcnRwnHwPW
0,伊朗导演贾法·帕纳希的出租车获得了第65届柏林国际电影节的最佳影片奖他被限制出境外甥女哈娜·萨伊迪替他领了奖她在影片中扮演了她自己
1,他是我的榜样
0,还能说什么呢
1,期待中国导演拍出好的作品
0,炸鸡和啤酒
0,来论与女儿一起识别歧视影视文化传达的一些性别歧视的信息它对女儿产生的影响常让我束手无策而在谈到是否存在歧视时一些女人会说我没有感觉到其中的性别歧视其实判断标准是公平与合理比如女人不宜搞哲学此说法就算大多女生接受了那也是一种性别歧视httptcnRwnHU0J
0,将一切事物简单化符号化是人类为了便于识别而自觉不自觉而使用的方法但同时也造成了无数的框框架架枷锁人的意识思想世界本是多元化思想本应是自由孩子一起讨论是非曲直告诉孩子什么是歧视让他们不仅不要跟着学习而且在遭遇歧视的时候可以辨别出来拒绝接受
1,可爱可爱作者真是太可爱的一个男生
0,
0,
0,就算所有人接受了那还是歧视作者真是一个可爱的男孩子
1,很棒这才是对未来负责
0,克服男女有别的成见
0,
0,其实被歧视者的主观感受固然值得重视但是它并不是判断歧视与否的主要标准歧视的定义是基于偏见等不合理因素的区别对待公平与合理是最重要的标尺比如女人不宜搞哲学这种说法就算大多数女生都接受了而且因此真的不喜欢哲学那也是一种性别歧视
0,将平等的观念深入到日常生活中前提是观念教导者本身持什么观点
0,平等并不意味这同等对待至少女娲造人的时候也歧视了一回歧视和适当的区别对待很难分清楚或者说从来就没有什么统一的标准去区分它们但这不该成为我们只会跟随社会舆论的借口我们都需要有自己的判断力与价值取向
0,Google Now 最终会显示来自所有 app 的资讯 另外Chennapragada 也不担心在没有 Google 的控制下app 跟 app 之间会有「碰撞」因为用户的使用习惯自然会决定哪张卡会在 Google Now 上出现哪张卡不会出现 httptcnRwDjBg6 
1,使用不了Google Now服务的移动互联网是残缺的
1,期待更多的第三方加入Google Now的大阵营Now实在太好用如果是英文使用者就更amazing啦
1,不能同意更多
-1,可恶的GFW让我们的互联网变成残疾的
0,说了那么多GoogleNow在大陆也用不了
1,深有体会我现在已经离不开google now了
0,微博这一年
1,即使这样我也不会抛弃你哈微博博～
-1,泪流满面泪流满面泪流满面WE梦工场 场长又绿了你怎么看
-1,太棒了市场还是公平的微博产品做的这么烂这是应得的
0,教育特区里的淘金者 2014年自主招生上海所有一本高校增加面试环节许多考生茫然无措郑文丞的培训机构顺势增开了同济大学华东师范大学等5所高校面试冲刺班和复旦交大的培训一样收费3680元一天教室被考生挤爆面试培训一个月赚了300万元httptcnRwg5baT
0,增加面试是人才全方位考核的开始一个学生不应该仅把分数做为考核筛选的标准
-1,真能找辙挣钱怒
0,针对高考的学校组织的叫应试教育针对自主招生的高校学生组织的是创业
0,气温就是这么任性doge乍暖还寒你无法确定今天是春天还是冬天生病今明两天升温继续长春沈阳合肥武汉等大城市气温有望创新高辽宁局地最高将超15℃以上但周日起一股冷空气将给中东部带来46℃降温东北局部降1012℃吃惊httptcnRAholzr 这忽上忽下的请坚强奥特曼
0,转发微博
0,去长春的 祝你幸福山雨欲来风满楼shirley
1,已离开学校不要太想我害羞害羞害羞
0,昨天还以为夏天到了今天冬天又回来了喵喵
0,今天又冷了闭嘴
1,明天春游＿春分游也是不错的选择哈哈喵喵
0,居然比上海还热……
0,山东政法委书记才利民因年龄原因不再任省委常委因年龄原因日前中共中央批准才利民不再担任山东省委常委职务才利民男1955年1月生满族出生于河北省宽城满族自治县双庙沟在职研究生文化管理学博士现任山东省委常委政法委书记省人大常委会副主任httptcnRAzxgor
0,山东政法委书记才利民因年龄原因不再任省委常委
0,转发微博
1,宽城人功成名退在这年代不容易啊
1,平安落地
0,所以无论你是程序猿还是公务员在职研究生走到哪里都是承认的国家都承认为什么不抓住青葱岁月为钱途准备捏httptcnRAwSZMi爱你
0,部级不是65岁吗
0,這廝的太太是在加拿大口放豪言聲稱如果敢動他男人就把山東領導班子給曝光那個嗎
0,315曝光台业内爆苹果只换不修是潜规则 换到手的是翻新机手里的苹果产品坏了拿去售后维修店却被告知只能更换整体部件不能只针对损坏的零件维修苹果公司就是采取一刀切的方法你爱修不修业内爆苹果只换不修是潜规则换到的新机其实是翻新机详细httptcnRwk9oNy
0,doge
0,告诉大家一个消息可以去苹果官网买手机或者打客服电话购买顺丰包邮14天无理由退货申请退货后邮政快递会上门取货取货时间自己安排钱会原封不动的退还到你付钱的卡里我试过
